id,name,chain_type,address,phone,website,latitude,longitude,rating,reviews_count,price_level,opening_hours,opening_hours_enhanced,opening_hours_compact,business_status,types,vicinity,searchCity,collectionMethod,placeId,googleMapsUrl,last_updated,data_confidence
36,ノア・インドアステージ,その他,日本、〒710-0003 岡山県倉敷市平田６１５,086-463-0400,https://noah-kurashiki.com/,34.6112515,133.7795637,3.8,14,,,営業時間不明,営業時間不明,OPERATIONAL,"health, gym, point_of_interest, establishment",倉敷市平田６１５,倉敷市,nearby_search,ChIJIcI4Dw9WUTURvuR5ROyMGRQ,https://maps.google.com/?place_id=ChIJIcI4Dw9WUTURvuR5ROyMGRQ,2025-07-28,0.90
37,カーブス 倉敷古城池,Curves,日本、〒712-8046 岡山県倉敷市福田町古新田３０６−６,086-456-8577,https://www.curves.co.jp/gmb690/?s_id=91517,34.5478384,133.7624441,4.6,13,,"月曜日: 10時00分～13時00分, 15時00分～19時00分; 火曜日: 10時00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日","⏰ 月～金:
   午前 10時00分～13時00分
   午後 15時00分～19時00分
⏰ 土: 10時00分～13時00分
🚫 定休日: 日",日定休,OPERATIONAL,"establishment, gym, spa, health, point_of_interest",倉敷市福田町古新田３０６−６,倉敷市,nearby_search,ChIJQ7lB8yVYUTURyw9yquxjl78,https://maps.google.com/?place_id=ChIJQ7lB8yVYUTURyw9yquxjl78,2025-07-28,1.00
38,レイスポーツクラブ倉敷,その他,日本、〒710-0834 岡山県倉敷市笹沖１１７１−６,086-422-7700,http://www.raykura.co.jp/,34.5809544,133.7668633,3.9,62,,月曜日: 9時30分～22時30分; 火曜日: 9時30分～22時30分; 水曜日: 9時30分～22時30分; 木曜日: 9時30分～22時30分; 金曜日: 9時30分～22時30分; 土曜日: 9時30分～22時00分; 日曜日: 9時30分～18時00分,"⏰ 月～金: 9時30分～22時30分
⏰ 土: 9時30分～22時00分
⏰ 日: 9時30分～18時00分",9:30～22:30,OPERATIONAL,"health, point_of_interest, establishment, gym",倉敷市笹沖１１７１−６,倉敷市,nearby_search,ChIJSZUVK7FXUTURlrBQvsnrXc4,https://maps.google.com/?place_id=ChIJSZUVK7FXUTURlrBQvsnrXc4,2025-07-28,1.00
39,イオンスポーツクラブ3FIT倉敷店,その他,日本、〒710-8560 岡山県倉敷市水江１ イオンモール倉敷 1F,086-426-6305,https://x.gd/Ac8tC,34.6046639,133.7449887,3.1,61,,月曜日: 9時00分～0時00分; 火曜日: 9時00分～0時00分; 水曜日: 9時00分～0時00分; 木曜日: 9時00分～0時00分; 金曜日: 9時00分～0時00分; 土曜日: 9時00分～22時00分; 日曜日: 9時00分～22時00分,"⏰ 月～金: 9時00分～0時00分
⏰ 土・日: 9時00分～22時00分",9:00～0:00,OPERATIONAL,"gym, point_of_interest, health, establishment",倉敷市水江１ イオンモール倉敷 1F,倉敷市,nearby_search,ChIJQZqrBvtWUTURPGg3wAsU2Yg,https://maps.google.com/?place_id=ChIJQZqrBvtWUTURPGg3wAsU2Yg,2025-07-28,1.00
40,スポーツクラブ アクトス 倉敷店,その他,日本、〒712-8011 岡山県倉敷市連島町連島３７−６４,086-448-2911,https://sc1.axtos.com/shop/kurashiki,34.5611732,133.7486642,3.7,98,,月曜日: 10時00分～23時00分; 火曜日: 10時00分～23時00分; 水曜日: 10時00分～23時00分; 木曜日: 定休日; 金曜日: 10時00分～23時00分; 土曜日: 10時00分～22時00分; 日曜日: 10時00分～19時00分,"⏰ 月～水・金: 10時00分～23時00分
🚫 定休日: 木
⏰ 土: 10時00分～22時00分
⏰ 日: 10時00分～19時00分",木定休,OPERATIONAL,"health, spa, gym, point_of_interest, establishment",倉敷市連島町連島３７−６４,倉敷市,nearby_search,ChIJiyohZn5XUTURn-Rtk15ih0I,https://maps.google.com/?place_id=ChIJiyohZn5XUTURn-Rtk15ih0I,2025-07-28,1.00
41,カーブス 倉敷老松,Curves,日本、〒710-0826 岡山県倉敷市老松町２丁目７−４,086-427-5501,https://www.curves.co.jp/gbp_2209tr_3490/?s_id=90284,34.59635660000001,133.7602471,4.6,19,,"月曜日: 10時00分～13時00分, 15時00分～19時00分; 火曜日: 10時00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日","⏰ 月～金:
   午前 10時00分～13時00分
   午後 15時00分～19時00分
⏰ 土: 10時00分～13時00分
🚫 定休日: 日",日定休,OPERATIONAL,"establishment, health, spa, point_of_interest, gym",倉敷市老松町２丁目７−４,倉敷市,nearby_search,ChIJLyLApFFWUTUR2DWk7s-xZTw,https://maps.google.com/?place_id=ChIJLyLApFFWUTUR2DWk7s-xZTw,2025-07-28,1.00
42,トータルボディ,その他,日本、〒710-0834 岡山県倉敷市笹沖４０５−６ トータルボディ第１ビル 2F,090-9509-0428,http://totalbody.jp/,34.574249,133.7693784,5,14,,月曜日: 13時00分～22時00分; 火曜日: 13時00分～22時00分; 水曜日: 13時00分～22時00分; 木曜日: 定休日; 金曜日: 13時00分～22時00分; 土曜日: 13時00分～22時00分; 日曜日: 定休日,"⏰ 月～水・金・土: 13時00分～22時00分
🚫 定休日: 木・日",木・日定休,OPERATIONAL,"spa, establishment, point_of_interest, gym, health",倉敷市笹沖４０５−６ トータルボディ第１ビル 2F,倉敷市,nearby_search,ChIJC1GL4bhXUTURvfTSSB-ETow,https://maps.google.com/?place_id=ChIJC1GL4bhXUTURvfTSSB-ETow,2025-07-28,1.00
43,タカボクシング,その他,日本、〒710-0833 岡山県倉敷市西中新田,,,34.5822113,133.7680479,,,,,営業時間不明,営業時間不明,OPERATIONAL,"establishment, health, gym, point_of_interest",倉敷市西中新田,倉敷市,nearby_search,ChIJ-1yTobZXUTUR4xfJzHcXCJE,https://maps.google.com/?place_id=ChIJ-1yTobZXUTUR4xfJzHcXCJE,2025-07-28,0.60
44,bodyconditioning SENSE ボディコンディショニングセンス 倉敷店,その他,日本、〒710-0833 岡山県倉敷市西中新田５１１−６,086-436-7966,https://bodyconditioning-sense.com/,34.5827849,133.7671901,4.8,16,,月曜日: 9時00分～21時00分; 火曜日: 定休日; 水曜日: 9時00分～21時00分; 木曜日: 9時00分～21時00分; 金曜日: 9時00分～21時00分; 土曜日: 9時00分～18時00分; 日曜日: 9時00分～18時00分,"⏰ 月・水～金: 9時00分～21時00分
🚫 定休日: 火
⏰ 土・日: 9時00分～18時00分",火定休,OPERATIONAL,"point_of_interest, gym, health, establishment",倉敷市西中新田５１１−６,倉敷市,nearby_search,ChIJr6_KpBRXUTURQtkILJZ1ApE,https://maps.google.com/?place_id=ChIJr6_KpBRXUTURQtkILJZ1ApE,2025-07-28,1.00
45,ジム ヴィクトリア,その他,日本、〒710-0046 岡山県倉敷市中央２丁目２１−７,,https://gym-victoria.com/#flow,34.5898843,133.7709901,5,3,,月曜日: 6時00分～22時00分; 火曜日: 6時00分～22時00分; 水曜日: 定休日; 木曜日: 6時00分～22時00分; 金曜日: 6時00分～22時00分; 土曜日: 6時00分～22時00分; 日曜日: 6時00分～22時00分,"⏰ 月・火・木～日: 6時00分～22時00分
🚫 定休日: 水",水定休,OPERATIONAL,"health, point_of_interest, establishment, gym, spa",倉敷市中央２丁目２１−７,倉敷市,nearby_search,ChIJtduLXmBXUTURn1VQtCTIMac,https://maps.google.com/?place_id=ChIJtduLXmBXUTURn1VQtCTIMac,2025-07-28,0.80
46,エニタイムフィットネス 倉敷笹沖店,エニタイムフィットネス,日本、〒710-0834 岡山県倉敷市笹沖１２４０−３,086-454-8112,https://www.anytimefitness.co.jp/kurashikisasaoki/,34.5799575,133.7690111,3.9,64,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,24時間営業,24時間営業,OPERATIONAL,"point_of_interest, health, spa, gym, establishment",倉敷市笹沖１２４０−３,倉敷市,nearby_search,ChIJRQU5TEJXUTURn69pBmEvnOo,https://maps.google.com/?place_id=ChIJRQU5TEJXUTURn69pBmEvnOo,2025-07-28,1.00
47,ピラティス×骨格特性 Adjust【アジャスト】,その他,日本、〒710-0834 岡山県倉敷市笹沖１１７１−６ レイスポーツクラブ倉敷 2階,086-441-0015,https://yorimitsu-kurashiki.com/adjust-pilates/,34.5809421,133.7668345,5,3,,月曜日: 10時00分～22時00分; 火曜日: 10時00分～22時00分; 水曜日: 12時00分～22時00分; 木曜日: 10時00分～22時00分; 金曜日: 10時00分～22時00分; 土曜日: 10時00分～18時00分; 日曜日: 10時00分～18時00分,"⏰ 月・火・木・金: 10時00分～22時00分
⏰ 水: 12時00分～22時00分
⏰ 土・日: 10時00分～18時00分",10:00～22:00,OPERATIONAL,"establishment, gym, point_of_interest, health",倉敷市笹沖１１７１−６ レイスポーツクラブ倉敷 2階,倉敷市,nearby_search,ChIJdSSosyNXUTURoH1CDxCdtjk,https://maps.google.com/?place_id=ChIJdSSosyNXUTURoH1CDxCdtjk,2025-07-28,0.90
48,カーブス 倉敷茶屋町,Curves,日本、〒710-1101 岡山県倉敷市茶屋町６０１−２,086-428-3997,https://www.curves.co.jp/gbp_2209tr_3490/?s_id=91725,34.571,133.824,4.6,18,,"月曜日: 10時00分～13時00分, 15時00分～19時00分; 火曜日: 10��00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日","⏰ 月・水～金:
   午前 10時00分～13時00分
   午後 15時00分～19時00分
⏰ 火:
   午前 10��00分～13時00分
   午後 15時00分～19時00分
⏰ 土: 10時00分～13時00分
🚫 定休日: 日",日定休,OPERATIONAL,"spa, gym, health, point_of_interest, establishment",倉敷市茶屋町６０１−２,倉敷市,nearby_search,ChIJHTvI_bH9UzUROjB4J80npxI,https://maps.google.com/?place_id=ChIJHTvI_bH9UzUROjB4J80npxI,2025-07-28,1.00
49,サンフラワースポーツクラブ,その他,日本、〒701-0114 岡山県倉敷市松島１１７７,086-463-1331,https://www.sunflower-net.jp/fitness-2,34.6291844,133.8021391,3.9,15,,月曜日: 9時00分～22時00分; 火曜日: 9時00分～22時00分; 水曜日: 9時00分～22時00分; 木曜日: 9時00分～22時00分; 金曜日: 9時00分～22時00分; 土曜日: 9時00分～22時00分; 日曜日: 定休日,"⏰ 月～土: 9時00分～22時00分
🚫 定休日: 日",日定休,OPERATIONAL,"point_of_interest, health, establishment, gym",倉敷市松島１１７７,倉敷市,nearby_search,ChIJSaHWkTz-UzURaJeUAqYo_so,https://maps.google.com/?place_id=ChIJSaHWkTz-UzURaJeUAqYo_so,2025-07-28,1.00
50,水島緑地福田公園体育館,その他,日本、〒712-8046 岡山県倉敷市福田町古新田１０２７−１０２７,086-455-1078,,34.5333591,133.7681929,4.2,22,,月曜日: 8時30分～19時00分; 火曜日: 8時30分～19時00分; 水曜日: 8時30分～19時00分; 木曜日: 8時30分～19時00分; 金曜日: 8時30分～19時00分; 土曜日: 8時30分～19時00分; 日曜日: 8時30分～19時00分,⏰ 月～日: 8時30分～19時00分,8:30～19:00,OPERATIONAL,"establishment, gym, point_of_interest, health",倉敷市福田町古新田１０２７−１０２７,倉敷市,nearby_search,ChIJq6pqZz9YUTURrKO4Nu1awsU,https://maps.google.com/?place_id=ChIJq6pqZz9YUTURrKO4Nu1awsU,2025-07-28,0.90
51,倉敷市 船穂武道館,その他,日本、〒710-0261 岡山県倉敷市船穂町船穂２８９７,086-552-5172,http://funao-budoukan.jp/,34.5855519,133.7070646,4.1,8,,月曜日: 定休日; 火曜日: 8時00分～21時00分; 水曜日: 8時00分～21時00分; 木曜日: 8時00分～21時00分; 金曜日: 8時00分～21時00分; 土曜日: 8時00分～21時00分; 日曜日: 8時00分～21時00分,"🚫 定休日: 月
⏰ 火～日: 8時00分～21時00分",月定休,OPERATIONAL,"establishment, point_of_interest, gym, health",倉敷市船穂町船穂２８９７,倉敷市,nearby_search,ChIJWyvGU65QUTURBdJprJik4_s,https://maps.google.com/?place_id=ChIJWyvGU65QUTURBdJprJik4_s,2025-07-28,1.00
52,スポーツ塾 アトム,その他,日本、〒710-0011 岡山県倉敷市徳芳８６９−６０,086-462-9345,https://www.atom-personal.com/,34.6253747,133.8231456,,,,月曜日: 10時00分～21時00分; 火曜日: 10時00分～21時00分; 水曜日: 10時00分～21時00分; 木曜日: 10時00分～21時00分; 金曜日: 10時00分～21時00分; 土曜日: 10時00分～21時00分; 日曜日: 10時00分～21時00分,⏰ 月～日: 10時00分～21時00分,10:00～21:00,OPERATIONAL,"spa, establishment, point_of_interest, health, gym",倉敷市徳芳８６９−６０,倉敷市,nearby_search,ChIJtQ30olD-UzURUHkz93UqpGE,https://maps.google.com/?place_id=ChIJtQ30olD-UzURUHkz93UqpGE,2025-07-28,0.90
53,EMOTION138,その他,日本、〒710-0145 岡山県倉敷市福江２０３−１,086-485-5959,http://emotion138.com/,34.5286271,133.8029393,4.8,8,,月曜日: 16時00分～22時00分; 火曜日: 16時00分～22時00分; 水曜日: 16時00分～22時00分; 木曜日: 16時00分～22時00分; 金曜日: 16時00分～22時00分; 土曜日: 定休日; 日曜日: 定休日,"⏰ 月～金: 16時00分～22時00分
🚫 定休日: 土・日",土・日定休,OPERATIONAL,"establishment, gym, point_of_interest, health",倉敷市福江２０３−１,倉敷市,nearby_search,ChIJ42vM_7DiUzURBB0oVcKemco,https://maps.google.com/?place_id=ChIJ42vM_7DiUzURBB0oVcKemco,2025-07-28,1.00
54,Bon Climbing Gym（ボンクライミングジム）,その他,日本、〒712-8001 岡山県倉敷市連島町西之浦８０４−１,086-451-4594,http://www.bonclimbinggym.com/,34.5488935,133.7077687,4.5,22,,月曜日: 13時00分～22時00分; 火曜日: 定休日; 水曜日: 13時00分～22時00分; 木曜日: 13時00分～22時00分; 金曜日: 13時00分～22時00分; 土曜日: 11時00分～20時00分; 日曜日: 11時00分～20時00分,"⏰ 月・水～金: 13時00分～22時00分
🚫 定休日: 火
⏰ 土・日: 11時00分～20時00分",火定休,OPERATIONAL,"gym, point_of_interest, establishment, health",倉敷市連島町８０４−１,倉敷市,nearby_search,ChIJMWRgHC9aUTURAwo63rLn7d8,https://maps.google.com/?place_id=ChIJMWRgHC9aUTURAwo63rLn7d8,2025-07-28,1.00
55,BRIDGEPORT,その他,日本、〒701-0205 岡山県岡山市南区妹尾３４６５−１ ＢＲＩＤＧＥＰＯＲＴ,086-259-4669,http://www.bridgeport2015.com/,34.62307,133.8662756,4.8,9,,月曜日: 12時00分～21時00分; 火曜日: 12時00分～21時00分; 水曜日: 定休日; 木曜日: 12時00分～21時00分; 金曜日: 12時00分～21時00分; 土曜���: 12時00分～21時00分; 日曜日: 12時00分～21時00分,"⏰ 月・火・木・金・日: 12時00分～21時00分
🚫 定休日: 水",水定休,OPERATIONAL,"point_of_interest, gym, health, establishment",岡山市南区妹尾３４６５−１ ＢＲＩＤＧＥＰＯＲＴ,倉敷市,nearby_search,ChIJ84UgXS3_UzUR5s-edZBu5EE,https://maps.google.com/?place_id=ChIJ84UgXS3_UzUR5s-edZBu5EE,2025-07-28,1.00
56,オーバルスポーツコム総社,その他,日本、〒719-1126 岡山県総社市総社１００８,0866-93-1300,http://www.oval-sports.com/schedule/soja.html,34.676404,133.760552,4.1,32,,月曜日: 10時00分～21時30分; 火曜日: 10時00分～21時30分; 水曜日: 10時00分～21時30分; 木曜日: 10時00分～21時30分; 金曜日: 10時00分～21時30分; 土曜日: 10時00分～20時30分; 日曜日: 10時00分～18時00分,"⏰ 月～金: 10時00分～21時30分
⏰ 土: 10時00分～20時30分
⏰ 日: 10時00分～18時00分",10:00～21:30,OPERATIONAL,"health, spa, gym, point_of_interest, establishment",総社市総社１００８,倉敷市,nearby_search,ChIJ06S9lhlVUTURBaU16KAlouA,https://maps.google.com/?place_id=ChIJ06S9lhlVUTURBaU16KAlouA,2025-07-28,1.00
57,つやまスポーツクラブ アイ・マーレ,その他,日本、〒708-0035 岡山県津山市吹屋町２１ アイ・ふきや 2F,0868-25-1336,http://www.ai-mare.com/,35.0573331,133.999125,4.2,21,,月曜日: 10時00分～22時00分; 火曜日: 10時00分～22時00分; 水曜日: 10時00分～22時00分; 木曜日: 10時00分～22時00分; 金曜日: 10時00分～22時00分; 土曜日: 10時00分～21時00分; 日曜日: 10時00分～18時00分,"⏰ 月～金: 10時00分～22時00分
⏰ 土: 10時00分～21時00分
⏰ 日: 10時00分～18時00分",10:00～22:00,OPERATIONAL,"point_of_interest, health, gym, establishment",津山市吹屋町２１ アイ・ふきや 2F,津山市,nearby_search,ChIJt1fvBx8xVDURlw_Y7unyLyk,https://maps.google.com/?place_id=ChIJt1fvBx8xVDURlw_Y7unyLyk,2025-07-28,1.00
58,YOGART,その他,日本、〒708-0004 岡山県津山市山北６６０−１ 石田ビル ２階,080-4265-2712,http://www.yogartstudio.jp/,35.0697039,134.0075392,4.9,11,,"月曜日: 定休日; 火曜日: 10時30分～20時00分; 水曜日: 19時00分～20時30分; 木曜日: 14時00分～21時00分; 金曜日: 10時00分～11時30分, 18時30分～20時30分; 土曜日: 10時00分～16時30分; 日曜日: 9時00分～14時00分","🚫 定休日: 月
⏰ 火: 10時30分～20時00分
⏰ 水: 19時00分～20時30分
⏰ 木: 14時00分～21時00分
⏰ 金:
   午前 10時00分～11時30分
   午後 18時30分～20時30分
⏰ 土: 10時00分～16時30分
⏰ 日: 9時00分～14時00分",月定休,OPERATIONAL,"point_of_interest, health, establishment, gym",津山市山北６６０−１ 石田ビル ２階,津山市,nearby_search,ChIJDaJYOCIxVDURSDUrAqwiUXk,https://maps.google.com/?place_id=ChIJDaJYOCIxVDURSDUrAqwiUXk,2025-07-28,1.00
59,カーブス 津山小原,Curves,日本、〒708-0001 岡山県津山市小原１２５３−１,0868-35-0441,https://www.curves.co.jp/gmb690/?s_id=91791,35.0772064,133.998247,4.1,15,,"月曜日: 10時00分～13時00分, 15時00分～19時00分; 火曜日: 10時00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日","⏰ 月～金:
   午前 10時00分～13時00分
   午後 15時00分～19時00分
⏰ 土: 10時00分～13時00分
🚫 定休日: 日",日定休,OPERATIONAL,"spa, gym, establishment, point_of_interest, health",津山市小原１２５３−１,津山市,nearby_search,ChIJVVXF02sxVDURE7UhoU5GO1E,https://maps.google.com/?place_id=ChIJVVXF02sxVDURE7UhoU5GO1E,2025-07-28,1.00
