id,name,chain_type,address,phone,website,latitude,longitude,rating,user_ratings_total,price_level,opening_hours,business_status,types,formatted_address,city,collection_method,place_id,google_maps_url,collection_date,confidence_score
232,PUMP UP,その他,日本、〒713-8103 岡山県倉敷市玉島乙島７２９３−５,090-8998-9137,https://www.instagram.com/pumpup_kazuya/,34.5322918,133.681029,5,,,月曜日: 10時00分～20時00分; 火曜日: 10時00分～20時00分; 水曜日: 10時00分～20時00分; 木曜日: 10時00分～20時00分; 金曜日: 10時00分～20時00分; 土曜日: 定休日; 日曜日: 定休日,OPERATIONAL,"establishment, gym, health, point_of_interest",,,nearby_search,,,2025-07-28,1.00
233,FIVE STAR,その他,日本、〒713-8103 岡山県倉敷市玉島乙島９６８０−９,090-5378-4481,https://www.instagram.com/5ivestar.gym,34.5357237,133.6828102,5,,,月曜日: 8時00分～23時00分; 火曜日: 8時00分～23時00分; 水曜日: 8時00分～23時00分; 木曜日: 8時00分～23時00分; 金曜日: 8時00分～23時00分; 土曜日: 8時00分～23時00分; 日曜日: 8時00分～23時00分,OPERATIONAL,"establishment, health, point_of_interest, gym",,,nearby_search,,,2025-07-28,1.00
234,エニタイムフィットネス 岡山今店,エニタイムフィットネス,日本、〒700-0975 岡山県岡山市北区今２丁目１−２５,086-241-1505,https://www.anytimefitness.co.jp/okayamaima/,34.6500947,133.8970643,3.2,,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,OPERATIONAL,"gym, establishment, point_of_interest, health",,,nearby_search,,,2025-07-28,1.00
235,Fit Body Design津山院庄店,その他,日本、〒708-0014 岡山県津山市院庄９６０−１１,080-4752-0389,https://tsuyama-fitbody-d.com/,35.0607376,133.9517809,5,,,月曜日: 7時00分～23時00分; 火曜日: 7時00分～23時00分; 水曜日: 7時00分～23時00分; 木曜日: 7時00分～23時00分; 金曜日: 7時00分～23時00分; 土曜日: 7時00分～23時00分; 日曜日: 7時00分～23時00分,OPERATIONAL,"health, point_of_interest, gym, spa, establishment",,,nearby_search,,,2025-07-28,1.00
236,エニタイムフィットネス岡山バイパス妹尾店,エニタイムフィットネス,日本、〒701-0203 岡山県岡山市南区古新田１１２５ ２階,086-239-5275,https://www.anytimefitness.co.jp/okayamabypass-senoo/,34.6226275,133.8713931,4.1,,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,OPERATIONAL,"establishment, health, point_of_interest, gym",,,nearby_search,,,2025-07-28,1.00
237,エニタイムフィットネス 岡山原尾島店,エニタイムフィットネス,日本、〒703-8235 岡山県岡山市中区原尾島３丁目２−１１,086-230-3320,https://www.anytimefitness.co.jp/okayamaharao/?shop=201908,34.6706781,133.9451668,3.5,,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,OPERATIONAL,"health, gym, establishment, point_of_interest",,,nearby_search,,,2025-07-28,1.00
238,エニタイムフィットネス 岡山富田店,エニタイムフィットネス,日本、〒700-0936 岡山県岡山市北区富田５０８−３,086-238-9032,https://www.anytimefitness.co.jp/okayamatomita/?shop=201908,34.6378774,133.9183004,3.4,,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,OPERATIONAL,"gym, establishment, health, point_of_interest",,,nearby_search,,,2025-07-28,1.00
239,スポーツクラブアクトスWill_Gウエストランド,その他,日本、〒708-0013 岡山県津山市二宮７１,0868-20-1537,https://axtoslp.com/westland-lp/,35.0598363,133.9584974,4.8,,,月曜日: 10時00分～22時00分; 火曜日: 10時00分～22時00分; 水曜日: 10時00分～22時00分; 木曜日: 定休日; 金曜日: 10時00分～22時00分; 土��日: 10時00分～21時00分; 日曜日: 10時00分～18時00分,OPERATIONAL,"establishment, point_of_interest, gym, health",,,nearby_search,,,2025-07-28,1.00
240,エニタイムフィットネス 岡山福富店,エニタイムフィットネス,日本、〒702-8031 岡山県岡山市南区福富西２丁目１８−２３,086-236-7090,https://www.anytimefitness.co.jp/ofukutomi/?shop=201908,34.6222936,133.9296249,3.2,,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,OPERATIONAL,"point_of_interest, health, establishment, gym",,,nearby_search,,,2025-07-28,1.00
241,グローブスポーツドーム,その他,日本、〒708-0806 岡山県津山市大田５１２−５１２,0868-27-0080,https://www.globe2024.com/,35.0961474,134.0094117,4.2,,,月曜日: 9時00分～20時00分; 火曜日: 9時00分～20時00分; 水曜日: 9時00分～20時00分; 木曜日: 9時00分～20時00分; 金曜日: 9時00分～20時00分; 土曜日�: 9時00分～20時00分; 日曜日: 定休日,OPERATIONAL,"gym, establishment, cafe, food, point_of_interest, health",,,nearby_search,,,2025-07-28,1.00
242,フィットイージー 岡山今店,その他,日本、〒700-0975 岡山県岡山市北区今８丁目１４−１０１,086-250-6190,https://fiteasy.jp/okayama-ima/?utm_medium=google&utm_source=google_business_profile,34.6395842,133.892032,4.4,,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,OPERATIONAL,"gym, establishment, spa, health, point_of_interest",,,nearby_search,,,2025-07-28,1.00
243,ウエストラインフィットネス岡山津島店,その他,日本、〒700-0084 岡山県岡山市北区津島桑の木町５−２,086-250-9701,http://www.waistline.jp/,34.6873458,133.9118057,5,,,月曜日: 8時45分～20時00分; 火曜日: 8時45分～20時00分; 水曜日: 8時45分～20時00分; 木曜日: 8時45分～20時00分; 金曜日: 8時45分～20時00分; 土曜日: 8時45分～20時00分; 日曜日: 定休日,OPERATIONAL,"establishment, health, point_of_interest, spa, gym",,,nearby_search,,,2025-07-28,1.00
244,エニタイムフィットネス 倉敷中島店,エニタイムフィットネス,日本、〒710-0803 岡山県倉敷市中島２５２,086-441-6194,https://www.anytimefitness.co.jp/kurashikinakashima/?shop=201908,34.5852126,133.7408422,4.1,,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,OPERATIONAL,"establishment, point_of_interest, gym, health",,,nearby_search,,,2025-07-28,1.00
245,エニタイムフィットネス 倉敷連島店,エニタイムフィットネス,日本、〒712-8014 岡山県倉敷市連島中央１丁目９−６,086-441-7682,https://www.anytimefitness.co.jp/kurashikitsurajima/,34.5456755,133.7312204,3.5,,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,OPERATIONAL,"spa, health, gym, point_of_interest, establishment",,,nearby_search,,,2025-07-28,1.00
246,エニタイムフィットネス 倉敷福島店,エニタイムフィットネス,日本、〒710-0014 岡山県倉敷市黒崎２５−４,086-441-2768,https://www.anytimefitness.co.jp/kurashikifuku/,34.6042877,133.7867843,3.9,,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,OPERATIONAL,"point_of_interest, spa, establishment",,,nearby_search,,,2025-07-28,1.00
247,セントラルスポーツプラザ24岡山,セントラルスポーツ,日本、〒700-0981 岡山県岡山市北区西島田町８−１,086-805-2206,https://www.refco.ne.jp/okayama/,34.6575205,133.9074619,2.4,,,月曜日: 10時00分～22時30分; 火曜日: 10時00分～22時30分; 水曜日: 10時00分～22時30分; 木曜日: 定休日; 金曜日: 10時00分～22時30分; 土��日: 10時00分～20時00分; 日曜日: 10時00分～19時00分,OPERATIONAL,"gym, point_of_interest, health, establishment, spa",,,nearby_search,,,2025-07-28,1.00
248,カーブス コープ大福,Curves,日本、〒701-0204 岡山県岡山市南区大福３１４ コープ大福 1F,086-250-2590,https://www.curves.co.jp/gbp_2209tr_3490/?s_id=91845,34.6211433,133.8769725,4.9,,,"月曜日: 10時00分～13時00分, 15時00分～19時00分; 火曜日: 10時00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日",OPERATIONAL,"health, establishment, spa, point_of_interest, gym",,,nearby_search,,,2025-07-28,1.00
249,カーブス 東古松,Curves,日本、〒700-0921 岡山県岡山市北区東古松４丁目２−１５,086-226-3458,https://www.curves.co.jp/gbp_2209tr_3490/?s_id=90049,34.6476152,133.9173228,4.4,,,"月曜日: 10時00分～13時00分, 15時00分～19時00分; ��曜日: 10時00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日",OPERATIONAL,"gym, health, point_of_interest, establishment, spa",,,nearby_search,,,2025-07-28,1.00
250,カーブス 早島,Curves,日本、〒701-0303 岡山県都窪郡早島町前潟１５３−２,086-454-8211,https://www.curves.co.jp/gbp_2209tr_3490/?s_id=91939,34.6010213,133.8246874,4.9,,,"月曜日: 10時00分～13時00分, 15時00分～19時00分; 火曜日: 10時00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日",OPERATIONAL,"gym, establishment, point_of_interest, health, spa",,,nearby_search,,,2025-07-28,1.00
251,JOYFIT24LITE 奥田,Joyfit,日本、〒700-0933 岡山県岡山市北区奥田２丁目１−１０,086-221-5811,http://joyfit.jp/okuda/,34.6443441,133.9198839,3.6,,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,OPERATIONAL,"gym, point_of_interest, establishment, health",,,nearby_search,,,2025-07-28,1.00
252,女性専用24時間ジム&エステ BETORE (ビトレ)岡山本店,その他,日本、〒700-0964 岡山県岡山市北区中仙道１丁目１−１２ 2F,086-242-1010,https://betore.jp/,34.6491705,133.8907505,4.9,,,"月曜日: 9時00分～13時00分, 18時00分～22時00分; 火曜日: 9時00分～13時00分, 18時00分～22時00分; 水曜日: 10時00分～21時00分; 木曜日: 9時00分～13時00分, 18時00分～22時00分; 金曜日: 9時00分～13時00分, 18時00分～22時00分; 土曜日: 9時00分～13時00分, 18時00分～22時00分; 日曜日: 10時00分～19時00分",OPERATIONAL,"spa, gym, health, point_of_interest, beauty_salon, establishment",,,nearby_search,,,2025-07-28,1.00
253,chocoZAP弓之町,その他,日本、〒700-0817 岡山県岡山市北区弓之町１７−１ 1F 店舗,,https://chocozap.jp/?utm_source=googlemap&utm_campaign=googlemap&utm_term=yuminochou&utm_content=top&utm_medium=googlemap,34.6695488,133.9306241,3.7,,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,OPERATIONAL,"establishment, point_of_interest, gym, health, spa",,,nearby_search,,,2025-07-28,1.00
254,プリッツジム岡山店,その他,日本、〒700-0821 岡山県岡山市北区中山下１丁目１０−１０ 新田ビル 3階,,https://pliz.jp/okayamashi/,34.6636894,133.9279595,,,,��曜日: 11時00分～21時00分; 火曜日: 11時00分～21時00分; 水曜日: 11時00分～21時00分; 木曜日: 11時00分～21時00分; 金曜日: 11時00分～21時00分; 土曜日: 11時00分～21時00分; 日曜日: 11時00分～21時00分,OPERATIONAL,"point_of_interest, health, establishment",,,nearby_search,,,2025-07-28,1.00
255,ファディー倉敷中庄駅前,その他,日本、〒710-0012 岡山県倉敷市鳥羽２６−３,086-463-7060,https://furdi.jp/lp/lp06/?studio=kurashikinakasyoekimae&utm_source=google&utm_medium=maps&utm_campaign=sid0062,34.6259075,133.8083951,4.8,,,月曜日: 5時00分～23時00分; 火曜日: 5時00分～23時00分; 水曜日: 5時00分～23時00分; 木曜日: 5時00分～23時00分; 金曜日: 5時00分～23時00分; 土曜日: 5時00分～23時00分; 日曜日: 5時00分～23時00分,OPERATIONAL,"point_of_interest, health, establishment, spa, gym",,,nearby_search,,,2025-07-28,1.00
256,エイブルスポーツクラブ岡山,その他,日本、〒700-0053 岡山県岡山市北区下伊福本町１−３３,086-252-3131,https://www.ncp.co.jp/okayama/,34.66298,133.9036145,4,,,月曜日: 6時30分～23時00分; 火曜日: 6時30分～23時00分; 水曜日: 6時30分～23時00分; 木曜日: 定休日; 金曜日: 6時30分～23時00分; 土曜日: 6時30分～20時30分; 日曜日: 6時30分～19時00分,OPERATIONAL,"health, gym, establishment, school, point_of_interest",,,nearby_search,,,2025-07-28,1.00
257,Nok Fitness(ノックフィットネス)津山店,その他,日本、〒708-0006 岡山県津山市小田中１３０３−１８ イニシアビル 2F,080-5235-0210,https://nokfitness.net/,35.063568,133.9932573,5,,,月曜日: 9時00分～23時00分; 火曜日: 9時00分～23時00分; 水曜日: 9時00分～23時00分; 木曜日: 9時00分～23時00分; 金曜日: 9時00分～23時00分; 土曜日: 9時00分～23時00分; 日曜日: 9時00分～23時00分,OPERATIONAL,"health, point_of_interest, establishment",,,nearby_search,,,2025-07-28,1.00
258,スポーツクラブ＆サウナ ルネサンス 福山多治米24,その他,日本、〒720-0824 広島県福山市多治米町１丁目１４−１５,084-953-5333,https://www.s-re.jp/fukuyama-tajime/?utm_source=google&utm_medium=gMybusiness,34.472585,133.38345,3.7,,,月曜日: 8時30分～22時30分; 火曜日: 8時30分～22時30分; 水曜日: 8時30分～22時30分; 木曜日: 定休日; 金曜日: 8時30分～22時30分; 土曜日: 10時00分～21時00分; 日曜日: 10時00分～19時00分,OPERATIONAL,"health, point_of_interest, establishment, gym",,,nearby_search,,,2025-07-28,1.00
259,(株)プロツアー・スポーツ 岡山店,その他,日本、〒700-0977 岡山県岡山市北区問屋町８−１０３ イマシロ,086-241-0006,https://www.protour.co.jp/,34.6436647,133.8896784,3.8,,,月曜日: 10時30分～19時00分; 火曜日: 10時30分～19時00分; 水曜日: 10時30分～19時00分; 木曜日: 10時30分～19時00分; 金曜日: 10時30分～19時00分; 土曜日: 10時00分～19時00分; 日曜日: 10時00分～19時00分,OPERATIONAL,"establishment, point_of_interest, store",,,nearby_search,,,2025-07-28,1.00
260,スーパースポーツゼビオ 岡山新保店,その他,日本、〒700-0945 岡山県岡山市南区新保１１０１−３,086-235-2626,https://store.supersports.com/10449?utm_source=yext&utm_medium=local-listing&utm_campaign=yext-listing,34.6372404,133.9173701,3.5,,,月曜日: 10時00分～21時00分; 火曜日: 10時00分～21時00分; 水曜日: 10時00分～21時00分; 木曜日: 10時00分～21時00分; 金曜日: 10時00分～21時00分; 土曜日: 10時00分～21時00分; 日曜日: 10時00分～21時00分,OPERATIONAL,"store, point_of_interest, establishment",,,nearby_search,,,2025-07-28,1.00
261,モミジヤスポーツ 西大寺本店,その他,日本、〒704-8191 岡山県岡山市東区西大寺中野５００−８,086-943-6000,http://www.momijiyasports.jp/,34.6559855,134.026573,4,,,月曜日: 11時00分～19時30分; 火曜日: 定休日; 水曜日: 11時00分～19時30分; 木曜日: 11時00分～19時30分; 金曜日: 11時00分～19時30分; ���曜日: 10時00分～19時30分; 日曜日: 10時00分～19時00分,OPERATIONAL,"establishment, store, point_of_interest",,,nearby_search,,,2025-07-28,1.00
262,W-FIT24倉敷リンクスランド店,その他,日本、〒710-0846 岡山県倉敷市上富井５０９−３,086-430-0304,https://w-fit24.jp/kurashiki-linksland/,34.5801398,133.74443,4.8,,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,OPERATIONAL,"health, establishment, point_of_interest, store, gym",,,nearby_search,,,2025-07-28,1.00
263,セムラスポーツ,その他,日本、〒718-0003 岡山県新見市高尾２４８１−３２,0867-72-1657,,34.988804,133.460126,4,,,月曜日: 定休日; 火曜日: 10時00分～19時00分; 水曜日: 10時00分～19時00分; 木曜日: 10時00分～19時00分; 金曜日: 10時00分～19時00分; 土曜日: 10時00分～19時00分; 日曜日: 10時00分～19時00分,OPERATIONAL,"establishment, store, point_of_interest",,,nearby_search,,,2025-07-28,1.00
